scenario,cev_25_45_avg_pct,cev_newborn_ss_pct
B1_ACCELERATED,0.1413552375454829,0.3169503707883603
B2_PRODUCTIVE_INVEST,2.0784487345761375,7.023487247837679
B3_TRANSFER_CUT,-2.8945636715653698,-3.382233457580186
B4_DELAYED_CONSOLIDATION,-0.3703794548204824,-4.950956533633644e-07
